L,phi,psi,omega,d,theta,rg,re,R
10,-173.0,-174.0,180,-3.66627565757,169.007587382,268.348413452,32.754307282,0.0180713759527
10,-173.0,-173.0,180,-3.66603852509,168.11060095,268.259545735,32.7478967695,0.01944608132
10,-173.0,-172.0,180,-3.66574576617,167.213792238,268.155863715,32.7405892803,0.0208207866872
10,-173.0,-171.0,180,-3.66539706758,166.317175084,268.037363739,32.7323965365,0.0221954534716
10,-173.0,-170.0,180,-3.66499208817,165.420763418,267.904035866,32.7233296323,0.0235701588389
10,-173.0,-169.0,180,-3.66453045849,164.524571269,267.755863324,32.7133988796,0.0249448642061
10,-173.0,-168.0,180,-3.66401178045,163.628612773,267.592822761,32.7026136649,0.0263195695733
10,-173.0,-167.0,180,-3.66343562688,162.73290218,267.41488167,32.6909821841,0.0276942749405
10,-173.0,-166.0,180,-3.66280154114,161.837453861,267.22200056,32.6785114838,0.0290689803078
10,-173.0,-165.0,180,-3.66210903662,160.942282315,267.014128873,32.6652069722,0.0306401107388
10,-173.0,-164.0,180,-3.66135759631,160.047402176,266.791206781,32.6510725041,0.0320148161061
10,-173.0,-163.0,180,-3.66054667221,159.152828224,266.553163614,32.6361100904,0.0333895214733
10,-173.0,-162.0,180,-3.65967568484,158.258575389,266.29991819,32.6203199053,0.0347642268405
10,-173.0,-161.0,180,-3.65874402265,157.364658758,266.031376494,32.6036998693,0.0361389322077
10,-173.0,-160.0,180,-3.65775104138,156.471093589,265.747434167,32.5862458698,0.037513637575
10,-173.0,-159.0,180,-3.65669606343,155.577895312,265.447972919,32.5679513288,0.0388883429422
10,-173.0,-158.0,180,-3.6555783772,154.685079542,265.132862763,32.5488072935,0.0402630483094
10,-173.0,-157.0,180,-3.65439723634,153.792662086,264.801960943,32.5288023213,0.0416377150938
10,-173.0,-156.0,180,-3.65315185902,152.900658952,264.455111388,32.5079223861,0.0430124204611
10,-173.0,-155.0,180,-3.65184142713,152.009086358,264.092146133,32.4861508831,0.0443871258283
10,-173.0,-154.0,180,-3.65046508547,151.11796074,263.712884129,32.4634685596,0.0457618311955
10,-173.0,-153.0,180,-3.64902194085,150.227298765,263.31713182,32.4398535986,0.0471365365627
10,-173.0,-152.0,180,-3.64751106122,149.337117333,262.904684704,32.4152816453,0.04851124193
10,-173.0,-151.0,180,-3.64593147469,148.447433596,262.475326897,32.3897258383,0.050082372361
10,-173.0,-150.0,180,-3.64428216857,147.558264962,262.028831122,32.3631569367,0.0514570777283
10,-173.0,-149.0,180,-3.64256208829,146.669629106,261.564960398,32.3355434445,0.0528317830955
10,-173.0,-148.0,180,-3.64077013634,145.781543982,261.083470001,32.3068517657,0.0542064884627
10,-173.0,-147.0,180,-3.63890517114,144.894027834,260.584106306,32.2770464232,0.0555811938299
10,-173.0,-146.0,180,-3.63696600585,144.007099205,260.066608953,32.2460902107,0.0569558991972
10,-173.0,-145.0,180,-3.63495140714,143.120776951,259.530712269,32.2139444793,0.0583306045644
10,-173.0,-144.0,180,-3.63286009391,142.23508025,258.976146457,32.1805694176,0.0597053099316
10,-173.0,-143.0,180,-3.63069073592,141.350028617,258.402638173,32.1459242948,0.061079976716
10,-173.0,-142.0,180,-3.62844195245,140.465641913,257.809912898,32.1099677805,0.0624546820833
10,-173.0,-141.0,180,-3.62611231077,139.581940362,257.197696588,32.0726583312,0.0638293874505
10,-173.0,-140.0,180,-3.6237003247,138.698944559,256.565714655,32.0339544331,0.0652040928177
10,-173.0,-139.0,180,-3.62120445298,137.816675488,255.913698157,31.9938150446,0.066578798185
10,-173.0,-138.0,180,-3.61862309764,136.935154533,255.241379636,31.9521998664,0.0679535035522
10,-173.0,-137.0,180,-3.61595460227,136.054403495,254.54849841,31.9090697472,0.0695246339832
10,-173.0,-136.0,180,-3.61319725031,135.174444602,253.834800454,31.8643869864,0.0708993393505
10,-173.0,-135.0,180,-3.61034926309,134.29530053,253.100038746,31.8181156756,0.0722740447177
10,-173.0,-134.0,180,-3.607408798,133.416994415,252.343976168,31.7702220967,0.0736487500849
10,-173.0,-133.0,180,-3.60437394641,132.53954987,251.566385724,31.7206749429,0.0750234554522
10,-173.0,-132.0,180,-3.60124273165,131.662991,250.767050032,31.6694455369,0.0763981608194
10,-173.0,-131.0,180,-3.5980131068,130.787342424,249.945761806,31.6165081533,0.0777728661866
10,-173.0,-130.0,180,-3.59468295244,129.912629287,249.102327295,31.5618402497,0.0791475715538
10,-173.0,-129.0,180,-3.59125007431,129.038877282,248.236562044,31.5054224853,0.0805222383383
10,-173.0,-128.0,180,-3.58771220091,128.166112667,247.348295569,31.4472390831,0.0818969437055
10,-173.0,-127.0,180,-3.58406698092,127.294362285,246.437365036,31.3872775293,0.0832716490727
10,-173.0,-126.0,180,-3.58031198058,126.423653584,245.503621089,31.3255289711,0.0846463544399
10,-173.0,-125.0,180,-3.57644468101,125.554014639,244.546921679,31.2619878864,0.0860210598072
10,-173.0,-124.0,180,-3.57246247531,124.685474171,243.567134294,31.1966521522,0.0873957651744
10,-173.0,-123.0,180,-3.56836266565,123.818061572,242.564133643,31.1295228361,0.0889668956055
10,-173.0,-122.0,180,-3.56414246022,122.951806925,241.537799983,31.0606038884,0.0903416009727
10,-173.0,-121.0,180,-3.55979897003,122.08674103,240.488018372,30.9899021167,0.0917163063399
10,-173.0,-120.0,180,-3.55532920562,121.222895426,239.414674525,30.9174264957,0.0930910117071
10,-173.0,-119.0,180,-3.55073007368,120.360302421,238.317656075,30.8431881511,0.0944657170744
10,-173.0,-118.0,180,-3.54599837345,119.498995112,237.196846796,30.7671995108,0.0958404224416
10,-173.0,-117.0,180,-3.54113079308,118.639007415,236.052128826,30.6894743151,0.0972151278088
10,-173.0,-116.0,180,-3.5361239058,117.780374093,234.883376348,30.6100266602,0.0985898331761
10,-173.0,-115.0,180,-3.53097416597,116.923130787,233.690454655,30.5288706063,0.0999644999605
10,-173.0,-114.0,180,-3.52567790497,116.06731404,232.473219624,30.4460196602,0.101339205328
10,-173.0,-113.0,180,-3.52023132698,115.212961334,231.231512615,30.361485916,0.102713910695
10,-173.0,-112.0,180,-3.51463050453,114.360111118,229.965160514,30.2752796062,0.104088616062
10,-173.0,-111.0,180,-3.508871374,113.508802842,228.673973327,30.1874085201,0.105463321429
10,-173.0,-110.0,180,-3.50294973086,112.659076993,227.357741443,30.0978770444,0.106838026797
10,-173.0,-109.0,180,-3.4968612248,111.810975127,226.016234947,30.0066857919,0.108409157228
10,-173.0,-108.0,180,-3.49060135468,110.964539908,224.649204178,29.9138310127,0.109783862595
10,-173.0,-107.0,180,-3.48416546332,110.119815145,223.256374134,29.8193037027,0.111158567962
10,-173.0,-106.0,180,-3.47754873205,109.276845832,221.837448552,29.7230893886,0.112533273329
10,-173.0,-105.0,180,-3.4707461752,108.435678186,220.392107015,29.6251674236,0.113907978697
10,-173.0,-104.0,180,-3.46375263429,107.596359691,218.920005445,29.5255104333,0.115282684064
10,-173.0,-103.0,180,-3.45656277211,106.75893914,217.420778216,29.4240841784,0.116657389431
10,-173.0,-102.0,180,-3.44917106654,105.92346668,215.894036847,29.3208470812,0.118032094798
10,-173.0,-101.0,180,-3.44157180432,105.08999386,214.339372402,29.2157498376,0.119406761583
10,-173.0,-100.0,180,-3.43375907444,104.258573673,212.756356894,29.1087353451,0.12078146695
10,-173.0,-99.0,180,-3.42572676152,103.429260614,211.144548408,28.9997389028,0.122156172317
10,-173.0,-98.0,180,-3.41746853884,102.602110722,209.503487985,28.8886874286,0.123530877684
10,-173.0,-97.0,180,-3.40897786134,101.77718164,207.832706838,28.7755003072,0.124905583052
10,-173.0,-96.0,180,-3.40024795829,100.954532662,206.131730479,28.6600891835,0.126280288419
10,-173.0,-95.0,180,-3.39127182587,100.134224798,204.400080078,28.5423582714,0.12785141885
10,-173.0,-94.0,180,-3.38204221951,99.3163208231,202.637276971,28.4222046515,0.129226124217
10,-173.0,-93.0,180,-3.3725516461,98.5008853432,200.842849633,28.2995187441,0.130600829584
10,-173.0,-92.0,180,-3.36279235603,97.6879848543,199.016333958,28.1741847988,0.131975534952
10,-173.0,-91.0,180,-3.35275633502,96.8776878063,197.157281566,28.0460812877,0.133350240319
10,-173.0,-90.0,180,-3.34243529584,96.0700646686,195.265263654,27.9150818811,0.134724945686
10,-173.0,-89.0,180,-3.33182066991,95.2651879981,193.33987719,27.7810559836,0.136099651053
10,-173.0,-88.0,180,-3.32090359876,94.4631325078,191.380750035,27.6438693218,0.13747435642
10,-173.0,-87.0,180,-3.30967492536,93.6639751393,189.387542362,27.5033850181,0.138849023205
10,-173.0,-86.0,180,-3.29812518543,92.867795136,187.359958752,27.3594641967,0.140223728572
10,-173.0,-85.0,180,-3.28624459863,92.0746741186,185.297746115,27.21196702,0.141598433939
10,-173.0,-84.0,180,-3.27402305975,91.2846961633,183.200704201,27.060753377,0.142973139307
10,-173.0,-83.0,180,-3.26145012991,90.4979478814,181.068686579,26.9056839098,0.144347844674
10,-173.0,-82.0,180,-3.24851502779,89.7145185011,178.901609331,26.7466210218,0.145722550041
10,-173.0,-81.0,180,-3.23520662091,88.9344999518,176.699448362,26.5834292947,0.147293680472
10,-173.0,-80.0,180,-3.22151341706,88.1579869494,174.462252121,26.4159768424,0.148668385839
10,-173.0,-79.0,180,-3.20742355591,87.385077085,172.190134594,26.2441356557,0.150043091207
10,-173.0,-78.0,180,-3.19292480084,86.6158709138,169.883291678,26.0677829612,0.151417796574
10,-173.0,-77.0,180,-3.17800453106,85.8504720477,167.541989474,25.8868011384,0.152792501941
10,-173.0,-76.0,180,-3.1626497341,85.0889872476,165.166575755,25.7010790772,0.154167207308
10,-173.0,-75.0,180,-3.14684699876,84.3315265192,162.757483743,25.5105127342,0.155541912675
10,-173.0,-74.0,180,-3.13058250859,83.5782032092,160.315222755,25.3150051624,0.156916618043
10,-173.0,-73.0,180,-3.11384203599,82.8291341031,157.840389274,25.1144675896,0.158291284827
10,-173.0,-72.0,180,-3.09661093706,82.0844395241,155.333667047,24.9088195686,0.159665990194
10,-173.0,-71.0,180,-3.07887414729,81.3442434333,152.7958169,24.6979889425,0.161040695562
10,-173.0,-70.0,180,-3.06061617826,80.6086735301,150.227692532,24.481912941,0.162415400929
10,-173.0,-69.0,180,-3.04182111545,79.8778613534,147.630224689,24.2605375757,0.163790106296
10,-173.0,-68.0,180,-3.02247261728,79.1519423832,145.00443061,24.0338182861,0.165164811663
10,-173.0,-67.0,180,-3.00255391571,78.4310561409,142.351406372,23.8017192675,0.166735942094
10,-173.0,-66.0,180,-2.98204781832,77.7153462906,139.672331642,23.5642143839,0.168110647462
10,-173.0,-65.0,180,-2.96093671229,77.004960738,136.968463923,23.3212863079,0.169485352829
10,-173.0,-64.0,180,-2.9392025704,76.3000517285,134.241134786,23.0729265948,0.170860058196
10,-173.0,-63.0,180,-2.91682695923,75.6007759433,131.491754583,22.8191355569,0.172234763563
10,-173.0,-62.0,180,-2.89379104984,74.9072945922,128.721804374,22.5599217199,0.17360946893
10,-173.0,-61.0,180,-2.87007563129,74.2197735039,125.93283685,22.2953017465,0.174984174298
10,-173.0,-60.0,180,-2.84566112701,73.5383832121,123.126470825,22.0252996706,0.176358879665
10,-173.0,-59.0,180,-2.82052761455,72.863299036,120.304395804,21.7499469814,0.177733546449
10,-173.0,-58.0,180,-2.79465484894,72.1947011566,117.468366816,21.4692823814,0.179108251817
10,-173.0,-57.0,180,-2.76802228983,71.5327746854,114.620195453,21.1833497726,0.180482957184
10,-173.0,-56.0,180,-2.74060913296,70.8777097254,111.76176134,20.8922000054,0.181857662551
10,-173.0,-55.0,180,-2.71239434614,70.2297014244,108.895001155,20.5958889909,0.183232367918
10,-173.0,-54.0,180,-2.68335671007,69.5889500173,106.021906534,20.294477252,0.184607073285
10,-173.0,-53.0,180,-2.65347486446,68.9556608586,103.144530279,19.9880303017,0.186178203717
10,-173.0,-52.0,180,-2.62272735968,68.3300444413,100.264976712,19.6766171497,0.187552909084
10,-173.0,-51.0,180,-2.59109271434,67.7123164026,97.3854102075,19.3603111775,0.188927614451
10,-173.0,-50.0,180,-2.55854947913,67.1026975146,94.5080410677,19.039188356,0.190302319818
10,-173.0,-49.0,180,-2.5250763072,66.5014136573,91.6351363877,18.7133282182,0.191677025185
10,-173.0,-48.0,180,-2.49065203143,65.908695774,88.7690151846,18.3828126329,0.193051730553
10,-173.0,-47.0,180,-2.45525574886,65.3247798057,85.912045486,18.047726095,0.19442643592
10,-173.0,-46.0,180,-2.41886691244,64.7499066044,83.0666475965,17.7081557262,0.195801141287
10,-173.0,-45.0,180,-2.38146543037,64.1843218215,80.235290361,17.364190501,0.197175808072
10,-173.0,-44.0,180,-2.34303177318,63.628275772,77.4204881718,17.015921674,0.198550513439
10,-173.0,-43.0,180,-2.30354708848,63.0820232698,74.6248060189,16.663443094,0.199925218806
10,-173.0,-42.0,180,-2.26299332358,62.5458234349,71.8508560478,16.306851236,0.201299924173
10,-173.0,-41.0,180,-2.22135335562,62.0199394684,69.1012892764,15.9462444776,0.20267462954
10,-173.0,-40.0,180,-2.17861112922,61.5046383955,66.3788089507,15.5817255782,0.204049334908
10,-173.0,-39.0,180,-2.13475180126,61.0001907727,63.6861507321,15.2133996181,0.205620465339
10,-173.0,-38.0,180,-2.08976189226,60.5068703601,61.026092717,14.8413759199,0.206995170706
10,-173.0,-37.0,180,-2.0436294438,60.0249537547,58.4014456957,14.4657688799,0.208369876073
10,-173.0,-36.0,180,-1.9963441813,59.554719985,55.8150568635,14.0866981331,0.20974458144
10,-173.0,-35.0,180,-1.94789768113,59.0964500659,53.2697982835,13.7042895476,0.211119286808
10,-173.0,-34.0,180,-1.89828354101,58.6504265119,50.7685651431,13.3186763881,0.212493992175
10,-173.0,-33.0,180,-1.8474975524,58.2169328093,48.3142778299,12.9300013906,0.213868697542
10,-173.0,-32.0,180,-1.79553787343,57.7962528462,45.9098606502,12.5384162107,0.215243402909
10,-173.0,-31.0,180,-1.74240520071,57.3886703017,43.5582548101,12.1440853475,0.216618069694
10,-173.0,-30.0,180,-1.6881029382,56.9944679931,41.2623915961,11.7471860143,0.217992775061
10,-173.0,-29.0,180,-1.63263736114,56.6139271846,39.0252072319,11.3479133433,0.219367480428
10,-173.0,-28.0,180,-1.57601777285,56.2473268566,36.8496169956,10.9464802037,0.220742185795
10,-173.0,-27.0,180,-1.51825665214,55.8949429399,34.7385133412,10.5431224806,0.222116891163
10,-173.0,-26.0,180,-1.45936978895,55.557047516,32.6947635658,10.1381032704,0.22349159653
10,-173.0,-25.0,180,-1.39937640561,55.2339079881,30.7211883144,9.73171648902,0.225062726961
10,-173.0,-24.0,180,-1.33829926137,54.9257862254,28.8205616944,9.32429488926,0.226437432328
10,-173.0,-23.0,180,-1.27616473754,54.6329376864,26.9955989911,8.91621740998,0.227812137695
10,-173.0,-22.0,180,-1.21300290092,54.3556105259,25.2489488385,8.50791943284,0.229186843063
10,-173.0,-21.0,180,-1.14884754296,54.0940446914,23.5831743662,8.09990479326,0.23056154843
10,-173.0,-20.0,180,-1.08373619277,53.848471015,22.0007569869,7.69276438394,0.231936253797
10,-173.0,-19.0,180,-1.01771010173,53.6191103084,20.5040740682,7.28719580892,0.233310959164
10,-173.0,-18.0,180,-0.950814198301,53.4061724666,19.0953972841,6.88403385296,0.234685664532
10,-173.0,-17.0,180,-0.883097011554,53.20985559,17.7768760306,6.48428693459,0.236060331316
10,-173.0,-16.0,180,-0.81461056263,53.0303451304,16.5505359739,6.08918953372,0.237435036683
10,-173.0,-15.0,180,-0.745410223645,52.8678130701,15.4182630344,5.70026798318,0.23880974205
10,-173.0,-14.0,180,-0.675554544103,52.7224171426,14.3817983884,5.31943223526,0.240184447418
10,-173.0,-13.0,180,-0.605105045411,52.5943001006,13.4427296012,4.94909521099,0.241559152785
10,-173.0,-12.0,180,-0.53412598461,52.4835890411,12.6024849344,4.59232917465,0.242933858152
10,-173.0,-11.0,180,-0.462684089018,52.3903947933,11.8623238269,4.25306095773,0.244504988583
10,-173.0,-10.0,180,-0.390848263988,52.3148113774,11.2233341384,3.93629820153,0.24587969395
10,-173.0,-9.0,180,-0.318689276538,52.256915538,10.686424698,3.64834679069,0.247254399318
10,-173.0,-8.0,180,-0.246279418057,52.2167663609,10.2523237396,3.39692756593,0.248629104685
10,-173.0,-7.0,180,-0.173692149713,52.1944049739,9.92157375789,3.19100398504,0.250003810052
10,-173.0,-6.0,180,-0.101001734571,52.1898543383,9.694531257,3.04006888022,0.251378515419
10,-173.0,-5.0,180,-0.0282828606718,52.2031191317,9.5713641567,2.95270398611,0.252753220787
10,-173.0,-4.0,180,0.0443897404734,52.2341857239,9.5520521195,2.93462624266,0.254127926154
10,-173.0,-3.0,180,0.116941675435,52.2830222468,9.636388074,2.98702612411,0.255502631521
10,-173.0,-2.0,180,0.18929926592,52.3495787563,9.82397924845,3.10617730373,0.256877298305
10,-173.0,-1.0,180,0.261389916894,52.4337874859,10.1142506935,3.28458133233,0.258252003673
10,-173.0,0.0,180,0.33314247153,52.5355631871,10.5064485462,3.51291357392,0.25962670904
10,-173.0,1.0,180,0.404487549029,52.6548035543,10.9996449573,3.78178004789,0.261001414407
10,-173.0,2.0,180,0.475357861699,52.7913897284,11.5927435575,4.08277872346,0.262376119774
10,-173.0,3.0,180,0.545688508125,52.9451868736,12.2844850448,4.40890065313,0.263947250205
10,-173.0,4.0,180,0.615417239733,53.1160448212,13.0734566277,4.75452428403,0.265321955573
10,-173.0,5.0,180,0.684484698553,53.3037987729,13.9580946368,5.11522681142,0.26669666094
10,-173.0,6.0,180,0.752834624548,53.5082700574,14.9366974707,5.48755369246,0.268071366307
10,-173.0,7.0,180,0.820414031398,53.7292669309,16.0074319635,5.86880441017,0.269446071674
10,-173.0,8.0,180,0.887173350182,53.9665854152,17.1683428926,6.25685563239,0.270820777042
10,-173.0,9.0,180,0.95306654092,54.220010164,18.4173602035,6.65002315407,0.272195482409
10,-173.0,10.0,180,1.0180511724,54.4893153515,19.7523114154,7.04695851734,0.273570187776
10,-173.0,11.0,180,1.08208847123,54.7742655729,21.1709304036,7.44656892946,0.274944893143
10,-173.0,12.0,180,1.14514334129,55.0746167529,22.6708625854,7.84795853109,0.276319559928
10,-173.0,13.0,180,1.20718435541,55.3901170515,24.2496814565,8.25038614307,0.277694265295
10,-173.0,14.0,180,1.26818372091,55.7205077635,25.9048935516,8.65322922853,0.279068970662
10,-173.0,15.0,180,1.32811722146,56.0655242044,27.633943931,9.05596035129,0.280443676029
10,-173.0,16.0,180,1.38696413723,56.4248965773,29.4342329123,9.4581273902,0.281818381397
10,-173.0,17.0,180,1.44470714602,56.7983508156,31.303120875,9.85933942531,0.283193086764
10,-173.0,18.0,180,1.50133220762,57.1856093991,33.2379301448,10.2592532935,0.284764217195
10,-173.0,19.0,180,1.55682843406,57.5863921365,35.235965171,10.6575664479,0.286138922562
10,-173.0,20.0,180,1.6111879479,58.0004169151,37.2945079589,11.0540085931,0.287513627929
10,-173.0,21.0,180,1.66440573131,58.427400412,39.4108304884,11.4483353284,0.288888333296
10,-173.0,22.0,180,1.7164794677,58.8670587669,41.5821981125,11.8403253518,0.290263038664
10,-173.0,23.0,180,1.7674093785,59.3191082145,43.8058716288,12.229774078,0.291637744031
10,-173.0,24.0,180,1.81719805661,59.7832656751,46.0791275168,12.6164934575,0.293012449398
10,-173.0,25.0,180,1.86585029864,60.2592493045,48.3992438127,13.0003070068,0.294387154765
